,date,variable,value
765,2019-07-14,m&s online food,39
766,2019-07-21,m&s online food,40
767,2019-07-28,m&s online food,31
768,2019-08-04,m&s online food,26
769,2019-08-11,m&s online food,22
770,2019-08-18,m&s online food,40
771,2019-08-25,m&s online food,27
772,2019-09-01,m&s online food,13
773,2019-09-08,m&s online food,38
774,2019-09-15,m&s online food,39
775,2019-09-22,m&s online food,32
776,2019-09-29,m&s online food,16
777,2019-10-06,m&s online food,20
778,2019-10-13,m&s online food,20
779,2019-10-20,m&s online food,36
780,2019-10-27,m&s online food,24
781,2019-11-03,m&s online food,41
782,2019-11-10,m&s online food,47
783,2019-11-17,m&s online food,35
784,2019-11-24,m&s online food,38
785,2019-12-01,m&s online food,59
786,2019-12-08,m&s online food,56
787,2019-12-15,m&s online food,100
788,2019-12-22,m&s online food,40
789,2019-12-29,m&s online food,31
790,2020-01-05,m&s online food,27
791,2020-01-12,m&s online food,34
792,2020-01-19,m&s online food,17
793,2020-01-26,m&s online food,27
794,2020-02-02,m&s online food,12
795,2020-02-09,m&s online food,26
796,2020-02-16,m&s online food,22
797,2020-02-23,m&s online food,16
798,2020-03-01,m&s online food,29
799,2020-03-08,m&s online food,37
800,2019-03-31,indian food delivery,37
801,2019-04-07,indian food delivery,21
802,2019-04-14,indian food delivery,26
803,2019-04-21,indian food delivery,22
804,2019-04-28,indian food delivery,12
805,2019-05-05,indian food delivery,15
806,2019-05-12,indian food delivery,9
807,2019-05-19,indian food delivery,14
808,2019-05-26,indian food delivery,8
809,2019-06-02,indian food delivery,10
810,2019-06-09,indian food delivery,8
811,2019-06-16,indian food delivery,10
812,2019-06-23,indian food delivery,14
813,2019-06-30,indian food delivery,11
814,2019-07-07,indian food delivery,6
815,2019-07-14,indian food delivery,18
816,2019-07-21,indian food delivery,17
817,2019-07-28,indian food delivery,16
818,2019-08-04,indian food delivery,18
819,2019-08-11,indian food delivery,21
820,2019-08-18,indian food delivery,18
821,2019-08-25,indian food delivery,26
822,2019-09-01,indian food delivery,13
823,2019-09-08,indian food delivery,12
824,2019-09-15,indian food delivery,20
825,2019-09-22,indian food delivery,18
826,2019-09-29,indian food delivery,17
827,2019-10-06,indian food delivery,12
828,2019-10-13,indian food delivery,16
829,2019-10-20,indian food delivery,13
830,2019-10-27,indian food delivery,16
831,2019-11-03,indian food delivery,19
832,2019-11-10,indian food delivery,18
833,2019-11-17,indian food delivery,12
834,2019-11-24,indian food delivery,11
835,2019-12-01,indian food delivery,11
836,2019-12-08,indian food delivery,13
837,2019-12-15,indian food delivery,8
838,2019-12-22,indian food delivery,42
839,2019-12-29,indian food delivery,54
840,2020-01-05,indian food delivery,22
841,2020-01-12,indian food delivery,24
842,2020-01-19,indian food delivery,33
843,2020-01-26,indian food delivery,39
844,2020-02-02,indian food delivery,49
845,2020-02-09,indian food delivery,59
846,2020-02-16,indian food delivery,100
847,2020-02-23,indian food delivery,30
848,2020-03-01,indian food delivery,33
849,2020-03-08,indian food delivery,26
850,2019-03-31,marks & spencer food,14
851,2019-04-07,marks & spencer food,10
852,2019-04-14,marks & spencer food,4
853,2019-04-21,marks & spencer food,9
854,2019-04-28,marks & spencer food,7
855,2019-05-05,marks & spencer food,12
856,2019-05-12,marks & spencer food,7
857,2019-05-19,marks & spencer food,14
858,2019-05-26,marks & spencer food,18
859,2019-06-02,marks & spencer food,11
860,2019-06-09,marks & spencer food,18
861,2019-06-16,marks & spencer food,8
862,2019-06-23,marks & spencer food,8
863,2019-06-30,marks & spencer food,10
864,2019-07-07,marks & spencer food,3
865,2019-07-14,marks & spencer food,10
866,2019-07-21,marks & spencer food,7
867,2019-07-28,marks & spencer food,12
868,2019-08-04,marks & spencer food,15
869,2019-08-11,marks & spencer food,3
870,2019-08-18,marks & spencer food,7
871,2019-08-25,marks & spencer food,7
872,2019-09-01,marks & spencer food,10
873,2019-09-08,marks & spencer food,5
874,2019-09-15,marks & spencer food,10
875,2019-09-22,marks & spencer food,5
876,2019-09-29,marks & spencer food,19
877,2019-10-06,marks & spencer food,9
878,2019-10-13,marks & spencer food,22
879,2019-10-20,marks & spencer food,19
880,2019-10-27,marks & spencer food,11
881,2019-11-03,marks & spencer food,18
882,2019-11-10,marks & spencer food,15
883,2019-11-17,marks & spencer food,19
884,2019-11-24,marks & spencer food,10
885,2019-12-01,marks & spencer food,22
886,2019-12-08,marks & spencer food,60
887,2019-12-15,marks & spencer food,92
888,2019-12-22,marks & spencer food,100
889,2019-12-29,marks & spencer food,48
890,2020-01-05,marks & spencer food,26
891,2020-01-12,marks & spencer food,26
892,2020-01-19,marks & spencer food,16
893,2020-01-26,marks & spencer food,25
894,2020-02-02,marks & spencer food,28
895,2020-02-09,marks & spencer food,41
896,2020-02-16,marks & spencer food,36
897,2020-02-23,marks & spencer food,27
898,2020-03-01,marks & spencer food,27
899,2020-03-08,marks & spencer food,24
900,2019-03-31,ms food,41
901,2019-04-07,ms food,20
902,2019-04-14,ms food,49
903,2019-04-21,ms food,20
904,2019-04-28,ms food,26
905,2019-05-05,ms food,20
906,2019-05-12,ms food,20
907,2019-05-19,ms food,50
908,2019-05-26,ms food,39
909,2019-06-02,ms food,38
910,2019-06-09,ms food,26
911,2019-06-16,ms food,33
912,2019-06-23,ms food,20
913,2019-06-30,ms food,33
914,2019-07-07,ms food,39
915,2019-07-14,ms food,29
916,2019-07-21,ms food,20
917,2019-07-28,ms food,20
918,2019-08-04,ms food,45
919,2019-08-11,ms food,39
920,2019-08-18,ms food,33
921,2019-08-25,ms food,66
922,2019-09-01,ms food,45
923,2019-09-08,ms food,28
924,2019-09-15,ms food,38
925,2019-09-22,ms food,36
926,2019-09-29,ms food,37
927,2019-10-06,ms food,36
928,2019-10-13,ms food,30
929,2019-10-20,ms food,49
930,2019-10-27,ms food,45
931,2019-11-03,ms food,61
932,2019-11-10,ms food,36
933,2019-11-17,ms food,65
934,2019-11-24,ms food,34
935,2019-12-01,ms food,76
936,2019-12-08,ms food,42
937,2019-12-15,ms food,100
938,2019-12-22,ms food,88
939,2019-12-29,ms food,61
940,2020-01-05,ms food,40
941,2020-01-12,ms food,45
942,2020-01-19,ms food,23
943,2020-01-26,ms food,29
944,2020-02-02,ms food,69
945,2020-02-09,ms food,39
946,2020-02-16,ms food,59
947,2020-02-23,ms food,41
948,2020-03-01,ms food,25
949,2020-03-08,ms food,37
950,2019-03-31,bbc good food carbonara,40
951,2019-04-07,bbc good food carbonara,30
952,2019-04-14,bbc good food carbonara,31
953,2019-04-21,bbc good food carbonara,60
954,2019-04-28,bbc good food carbonara,38
955,2019-05-05,bbc good food carbonara,59
956,2019-05-12,bbc good food carbonara,45
957,2019-05-19,bbc good food carbonara,0
958,2019-05-26,bbc good food carbonara,43
959,2019-06-02,bbc good food carbonara,65
960,2019-06-09,bbc good food carbonara,58
961,2019-06-16,bbc good food carbonara,44
962,2019-06-23,bbc good food carbonara,49
963,2019-06-30,bbc good food carbonara,59
964,2019-07-07,bbc good food carbonara,29
965,2019-07-14,bbc good food carbonara,44
966,2019-07-21,bbc good food carbonara,30
967,2019-07-28,bbc good food carbonara,40
968,2019-08-04,bbc good food carbonara,44
969,2019-08-11,bbc good food carbonara,29
970,2019-08-18,bbc good food carbonara,30
971,2019-08-25,bbc good food carbonara,59
972,2019-09-01,bbc good food carbonara,71
973,2019-09-08,bbc good food carbonara,56
974,2019-09-15,bbc good food carbonara,100
975,2019-09-22,bbc good food carbonara,63
976,2019-09-29,bbc good food carbonara,73
977,2019-10-06,bbc good food carbonara,67
978,2019-10-13,bbc good food carbonara,95
979,2019-10-20,bbc good food carbonara,54
980,2019-10-27,bbc good food carbonara,63
981,2019-11-03,bbc good food carbonara,61
982,2019-11-10,bbc good food carbonara,53
983,2019-11-17,bbc good food carbonara,87
984,2019-11-24,bbc good food carbonara,84
985,2019-12-01,bbc good food carbonara,39
986,2019-12-08,bbc good food carbonara,53
987,2019-12-15,bbc good food carbonara,56
988,2019-12-22,bbc good food carbonara,75
989,2019-12-29,bbc good food carbonara,73
990,2020-01-05,bbc good food carbonara,38
991,2020-01-12,bbc good food carbonara,33
992,2020-01-19,bbc good food carbonara,35
993,2020-01-26,bbc good food carbonara,77
994,2020-02-02,bbc good food carbonara,52
995,2020-02-09,bbc good food carbonara,50
996,2020-02-16,bbc good food carbonara,67
997,2020-02-23,bbc good food carbonara,0
998,2020-03-01,bbc good food carbonara,41
999,2020-03-08,bbc good food carbonara,28
1000,2019-03-31,thai food near me,50
1001,2019-04-07,thai food near me,47
1002,2019-04-14,thai food near me,56
1003,2019-04-21,thai food near me,60
1004,2019-04-28,thai food near me,47
1005,2019-05-05,thai food near me,53
1006,2019-05-12,thai food near me,39
1007,2019-05-19,thai food near me,46
1008,2019-05-26,thai food near me,51
1009,2019-06-02,thai food near me,46
1010,2019-06-09,thai food near me,49
1011,2019-06-16,thai food near me,49
1012,2019-06-23,thai food near me,33
1013,2019-06-30,thai food near me,50
1014,2019-07-07,thai food near me,40
1015,2019-07-14,thai food near me,65
1016,2019-07-21,thai food near me,49
1017,2019-07-28,thai food near me,57
1018,2019-08-04,thai food near me,50
1019,2019-08-11,thai food near me,63
1020,2019-08-18,thai food near me,58
1021,2019-08-25,thai food near me,67
1022,2019-09-01,thai food near me,46
1023,2019-09-08,thai food near me,63
1024,2019-09-15,thai food near me,40
1025,2019-09-22,thai food near me,56
1026,2019-09-29,thai food near me,43
1027,2019-10-06,thai food near me,47
1028,2019-10-13,thai food near me,45
1029,2019-10-20,thai food near me,52
1030,2019-10-27,thai food near me,59
1031,2019-11-03,thai food near me,67
1032,2019-11-10,thai food near me,48
1033,2019-11-17,thai food near me,33
1034,2019-11-24,thai food near me,36
1035,2019-12-01,thai food near me,46
1036,2019-12-08,thai food near me,34
1037,2019-12-15,thai food near me,48
1038,2019-12-22,thai food near me,55
1039,2019-12-29,thai food near me,80
1040,2020-01-05,thai food near me,45
1041,2020-01-12,thai food near me,40
1042,2020-01-19,thai food near me,59
1043,2020-01-26,thai food near me,48
1044,2020-02-02,thai food near me,46
1045,2020-02-09,thai food near me,65
1046,2020-02-16,thai food near me,100
1047,2020-02-23,thai food near me,46
1048,2020-03-01,thai food near me,46
1049,2020-03-08,thai food near me,48
1050,2019-03-31,vegetarian food near me,35
1051,2019-04-07,vegetarian food near me,35
1052,2019-04-14,vegetarian food near me,43
1053,2019-04-21,vegetarian food near me,41
1054,2019-04-28,vegetarian food near me,39
1055,2019-05-05,vegetarian food near me,34
1056,2019-05-12,vegetarian food near me,47
1057,2019-05-19,vegetarian food near me,64
1058,2019-05-26,vegetarian food near me,34
1059,2019-06-02,vegetarian food near me,33
1060,2019-06-09,vegetarian food near me,25
1061,2019-06-16,vegetarian food near me,57
1062,2019-06-23,vegetarian food near me,34
1063,2019-06-30,vegetarian food near me,57
1064,2019-07-07,vegetarian food near me,34
1065,2019-07-14,vegetarian food near me,25
1066,2019-07-21,vegetarian food near me,47
1067,2019-07-28,vegetarian food near me,17
1068,2019-08-04,vegetarian food near me,34
1069,2019-08-11,vegetarian food near me,40
1070,2019-08-18,vegetarian food near me,58
1071,2019-08-25,vegetarian food near me,34
1072,2019-09-01,vegetarian food near me,33
1073,2019-09-08,vegetarian food near me,49
1074,2019-09-15,vegetarian food near me,100
1075,2019-09-22,vegetarian food near me,58
1076,2019-09-29,vegetarian food near me,64
1077,2019-10-06,vegetarian food near me,58
1078,2019-10-13,vegetarian food near me,53
1079,2019-10-20,vegetarian food near me,71
1080,2019-10-27,vegetarian food near me,53
1081,2019-11-03,vegetarian food near me,81
1082,2019-11-10,vegetarian food near me,52
1083,2019-11-17,vegetarian food near me,61
1084,2019-11-24,vegetarian food near me,29
1085,2019-12-01,vegetarian food near me,54
1086,2019-12-08,vegetarian food near me,26
1087,2019-12-15,vegetarian food near me,60
1088,2019-12-22,vegetarian food near me,24
1089,2019-12-29,vegetarian food near me,21
1090,2020-01-05,vegetarian food near me,35
1091,2020-01-12,vegetarian food near me,39
1092,2020-01-19,vegetarian food near me,46
1093,2020-01-26,vegetarian food near me,40
1094,2020-02-02,vegetarian food near me,30
1095,2020-02-09,vegetarian food near me,36
1096,2020-02-16,vegetarian food near me,34
1097,2020-02-23,vegetarian food near me,38
1098,2020-03-01,vegetarian food near me,50
1099,2020-03-08,vegetarian food near me,32
1100,2019-03-31,american food delivery,20
1101,2019-04-07,american food delivery,11
1102,2019-04-14,american food delivery,14
1103,2019-04-21,american food delivery,12
1104,2019-04-28,american food delivery,5
1105,2019-05-05,american food delivery,5
1106,2019-05-12,american food delivery,7
1107,2019-05-19,american food delivery,0
1108,2019-05-26,american food delivery,0
1109,2019-06-02,american food delivery,5
1110,2019-06-09,american food delivery,9
1111,2019-06-16,american food delivery,0
1112,2019-06-23,american food delivery,0
1113,2019-06-30,american food delivery,5
1114,2019-07-07,american food delivery,0
1115,2019-07-14,american food delivery,5
1116,2019-07-21,american food delivery,5
1117,2019-07-28,american food delivery,5
1118,2019-08-04,american food delivery,0
1119,2019-08-11,american food delivery,5
1120,2019-08-18,american food delivery,7
1121,2019-08-25,american food delivery,5
1122,2019-09-01,american food delivery,9
1123,2019-09-08,american food delivery,0
1124,2019-09-15,american food delivery,9
1125,2019-09-22,american food delivery,4
1126,2019-09-29,american food delivery,4
1127,2019-10-06,american food delivery,4
1128,2019-10-13,american food delivery,0
1129,2019-10-20,american food delivery,0
1130,2019-10-27,american food delivery,0
1131,2019-11-03,american food delivery,4
1132,2019-11-10,american food delivery,4
1133,2019-11-17,american food delivery,4
1134,2019-11-24,american food delivery,4
1135,2019-12-01,american food delivery,4
1136,2019-12-08,american food delivery,0
1137,2019-12-15,american food delivery,11
1138,2019-12-22,american food delivery,34
1139,2019-12-29,american food delivery,12
1140,2020-01-05,american food delivery,14
1141,2020-01-12,american food delivery,15
1142,2020-01-19,american food delivery,14
1143,2020-01-26,american food delivery,19
1144,2020-02-02,american food delivery,15
1145,2020-02-09,american food delivery,34
1146,2020-02-16,american food delivery,100
1147,2020-02-23,american food delivery,20
1148,2020-03-01,american food delivery,17
1149,2020-03-08,american food delivery,23
1150,2019-03-31,indian food near me,41
1151,2019-04-07,indian food near me,37
1152,2019-04-14,indian food near me,45
1153,2019-04-21,indian food near me,48
1154,2019-04-28,indian food near me,46
1155,2019-05-05,indian food near me,41
1156,2019-05-12,indian food near me,44
1157,2019-05-19,indian food near me,43
1158,2019-05-26,indian food near me,45
1159,2019-06-02,indian food near me,57
1160,2019-06-09,indian food near me,59
1161,2019-06-16,indian food near me,54
1162,2019-06-23,indian food near me,54
1163,2019-06-30,indian food near me,65
1164,2019-07-07,indian food near me,64
1165,2019-07-14,indian food near me,64
1166,2019-07-21,indian food near me,64
1167,2019-07-28,indian food near me,70
1168,2019-08-04,indian food near me,74
1169,2019-08-11,indian food near me,76
1170,2019-08-18,indian food near me,69
1171,2019-08-25,indian food near me,59
1172,2019-09-01,indian food near me,64
1173,2019-09-08,indian food near me,62
1174,2019-09-15,indian food near me,50
1175,2019-09-22,indian food near me,60
1176,2019-09-29,indian food near me,66
1177,2019-10-06,indian food near me,66
1178,2019-10-13,indian food near me,47
1179,2019-10-20,indian food near me,59
1180,2019-10-27,indian food near me,56
1181,2019-11-03,indian food near me,65
1182,2019-11-10,indian food near me,67
1183,2019-11-17,indian food near me,57
1184,2019-11-24,indian food near me,48
1185,2019-12-01,indian food near me,60
1186,2019-12-08,indian food near me,67
1187,2019-12-15,indian food near me,75
1188,2019-12-22,indian food near me,81
1189,2019-12-29,indian food near me,90
1190,2020-01-05,indian food near me,44
1191,2020-01-12,indian food near me,48
1192,2020-01-19,indian food near me,46
1193,2020-01-26,indian food near me,53
1194,2020-02-02,indian food near me,54
1195,2020-02-09,indian food near me,67
1196,2020-02-16,indian food near me,100
1197,2020-02-23,indian food near me,46
1198,2020-03-01,indian food near me,40
1199,2020-03-08,indian food near me,40
1200,2019-03-31,m&s food near me,22
1201,2019-04-07,m&s food near me,22
1202,2019-04-14,m&s food near me,43
1203,2019-04-21,m&s food near me,26
1204,2019-04-28,m&s food near me,19
1205,2019-05-05,m&s food near me,25
1206,2019-05-12,m&s food near me,32
1207,2019-05-19,m&s food near me,25
1208,2019-05-26,m&s food near me,37
1209,2019-06-02,m&s food near me,24
1210,2019-06-09,m&s food near me,27
1211,2019-06-16,m&s food near me,22
1212,2019-06-23,m&s food near me,22
1213,2019-06-30,m&s food near me,19
1214,2019-07-07,m&s food near me,31
1215,2019-07-14,m&s food near me,37
1216,2019-07-21,m&s food near me,19
1217,2019-07-28,m&s food near me,38
1218,2019-08-04,m&s food near me,28
1219,2019-08-11,m&s food near me,40
1220,2019-08-18,m&s food near me,25
1221,2019-08-25,m&s food near me,57
1222,2019-09-01,m&s food near me,33
1223,2019-09-08,m&s food near me,24
1224,2019-09-15,m&s food near me,15
1225,2019-09-22,m&s food near me,32
1226,2019-09-29,m&s food near me,32
1227,2019-10-06,m&s food near me,40
1228,2019-10-13,m&s food near me,20
1229,2019-10-20,m&s food near me,14
1230,2019-10-27,m&s food near me,20
1231,2019-11-03,m&s food near me,36
1232,2019-11-10,m&s food near me,34
1233,2019-11-17,m&s food near me,25
1234,2019-11-24,m&s food near me,46
1235,2019-12-01,m&s food near me,25
1236,2019-12-08,m&s food near me,29
1237,2019-12-15,m&s food near me,71
1238,2019-12-22,m&s food near me,100
1239,2019-12-29,m&s food near me,64
1240,2020-01-05,m&s food near me,33
1241,2020-01-12,m&s food near me,21
1242,2020-01-19,m&s food near me,33
1243,2020-01-26,m&s food near me,44
1244,2020-02-02,m&s food near me,25
1245,2020-02-09,m&s food near me,35
1246,2020-02-16,m&s food near me,21
1247,2020-02-23,m&s food near me,24
1248,2020-03-01,m&s food near me,28
1249,2020-03-08,m&s food near me,40
