,date,variable,value
681,2019-11-03,cafe rouge afternoon tea,50
682,2019-11-10,cafe rouge afternoon tea,44
683,2019-11-17,cafe rouge afternoon tea,54
684,2019-11-24,cafe rouge afternoon tea,66
685,2019-12-01,cafe rouge afternoon tea,76
686,2019-12-08,cafe rouge afternoon tea,59
687,2019-12-15,cafe rouge afternoon tea,100
688,2019-12-22,cafe rouge afternoon tea,79
689,2019-12-29,cafe rouge afternoon tea,79
690,2020-01-05,cafe rouge afternoon tea,60
691,2020-01-12,cafe rouge afternoon tea,52
692,2020-01-19,cafe rouge afternoon tea,68
693,2020-01-26,cafe rouge afternoon tea,70
694,2020-02-02,cafe rouge afternoon tea,32
695,2020-02-09,cafe rouge afternoon tea,31
696,2020-02-16,cafe rouge afternoon tea,80
697,2020-02-23,cafe rouge afternoon tea,61
698,2020-03-01,cafe rouge afternoon tea,54
699,2020-03-08,cafe rouge afternoon tea,50
700,2019-03-31,the mill cafe,0
701,2019-04-07,the mill cafe,0
702,2019-04-14,the mill cafe,0
703,2019-04-21,the mill cafe,0
704,2019-04-28,the mill cafe,0
705,2019-05-05,the mill cafe,35
706,2019-05-12,the mill cafe,0
707,2019-05-19,the mill cafe,36
708,2019-05-26,the mill cafe,0
709,2019-06-02,the mill cafe,67
710,2019-06-09,the mill cafe,68
711,2019-06-16,the mill cafe,70
712,2019-06-23,the mill cafe,0
713,2019-06-30,the mill cafe,70
714,2019-07-07,the mill cafe,35
715,2019-07-14,the mill cafe,35
716,2019-07-21,the mill cafe,36
717,2019-07-28,the mill cafe,54
718,2019-08-04,the mill cafe,35
719,2019-08-11,the mill cafe,35
720,2019-08-18,the mill cafe,36
721,2019-08-25,the mill cafe,35
722,2019-09-01,the mill cafe,34
723,2019-09-08,the mill cafe,0
724,2019-09-15,the mill cafe,34
725,2019-09-22,the mill cafe,0
726,2019-09-29,the mill cafe,33
727,2019-10-06,the mill cafe,33
728,2019-10-13,the mill cafe,33
729,2019-10-20,the mill cafe,32
730,2019-10-27,the mill cafe,32
731,2019-11-03,the mill cafe,0
732,2019-11-10,the mill cafe,47
733,2019-11-17,the mill cafe,31
734,2019-11-24,the mill cafe,30
735,2019-12-01,the mill cafe,31
736,2019-12-08,the mill cafe,0
737,2019-12-15,the mill cafe,100
738,2019-12-22,the mill cafe,72
739,2019-12-29,the mill cafe,0
740,2020-01-05,the mill cafe,31
741,2020-01-12,the mill cafe,0
742,2020-01-19,the mill cafe,0
743,2020-01-26,the mill cafe,0
744,2020-02-02,the mill cafe,31
745,2020-02-09,the mill cafe,90
746,2020-02-16,the mill cafe,60
747,2020-02-23,the mill cafe,58
748,2020-03-01,the mill cafe,59
749,2020-03-08,the mill cafe,50
750,2019-03-31,cafe de china,51
751,2019-04-07,cafe de china,0
752,2019-04-14,cafe de china,53
753,2019-04-21,cafe de china,51
754,2019-04-28,cafe de china,0
755,2019-05-05,cafe de china,50
756,2019-05-12,cafe de china,51
757,2019-05-19,cafe de china,0
758,2019-05-26,cafe de china,0
759,2019-06-02,cafe de china,0
760,2019-06-09,cafe de china,48
761,2019-06-16,cafe de china,50
762,2019-06-23,cafe de china,50
763,2019-06-30,cafe de china,100
764,2019-07-07,cafe de china,49
765,2019-07-14,cafe de china,99
766,2019-07-21,cafe de china,0
767,2019-07-28,cafe de china,51
768,2019-08-04,cafe de china,49
769,2019-08-11,cafe de china,74
770,2019-08-18,cafe de china,51
771,2019-08-25,cafe de china,50
772,2019-09-01,cafe de china,96
773,2019-09-08,cafe de china,97
774,2019-09-15,cafe de china,48
775,2019-09-22,cafe de china,46
776,2019-09-29,cafe de china,0
777,2019-10-06,cafe de china,46
778,2019-10-13,cafe de china,92
779,2019-10-20,cafe de china,46
780,2019-10-27,cafe de china,46
781,2019-11-03,cafe de china,88
782,2019-11-10,cafe de china,0
783,2019-11-17,cafe de china,44
784,2019-11-24,cafe de china,43
785,2019-12-01,cafe de china,45
786,2019-12-08,cafe de china,45
787,2019-12-15,cafe de china,47
788,2019-12-22,cafe de china,51
789,2019-12-29,cafe de china,92
790,2020-01-05,cafe de china,43
791,2020-01-12,cafe de china,43
792,2020-01-19,cafe de china,44
793,2020-01-26,cafe de china,0
794,2020-02-02,cafe de china,88
795,2020-02-09,cafe de china,43
796,2020-02-16,cafe de china,0
797,2020-02-23,cafe de china,0
798,2020-03-01,cafe de china,42
799,2020-03-08,cafe de china,0
800,2019-03-31,farzi cafe,56
801,2019-04-07,farzi cafe,37
802,2019-04-14,farzi cafe,46
803,2019-04-21,farzi cafe,47
804,2019-04-28,farzi cafe,45
805,2019-05-05,farzi cafe,37
806,2019-05-12,farzi cafe,56
807,2019-05-19,farzi cafe,56
808,2019-05-26,farzi cafe,48
809,2019-06-02,farzi cafe,35
810,2019-06-09,farzi cafe,90
811,2019-06-16,farzi cafe,28
812,2019-06-23,farzi cafe,25
813,2019-06-30,farzi cafe,31
814,2019-07-07,farzi cafe,37
815,2019-07-14,farzi cafe,49
816,2019-07-21,farzi cafe,100
817,2019-07-28,farzi cafe,44
818,2019-08-04,farzi cafe,18
819,2019-08-11,farzi cafe,55
820,2019-08-18,farzi cafe,44
821,2019-08-25,farzi cafe,56
822,2019-09-01,farzi cafe,27
823,2019-09-08,farzi cafe,83
824,2019-09-15,farzi cafe,30
825,2019-09-22,farzi cafe,34
826,2019-09-29,farzi cafe,46
827,2019-10-06,farzi cafe,34
828,2019-10-13,farzi cafe,57
829,2019-10-20,farzi cafe,51
830,2019-10-27,farzi cafe,85
831,2019-11-03,farzi cafe,54
832,2019-11-10,farzi cafe,66
833,2019-11-17,farzi cafe,60
834,2019-11-24,farzi cafe,37
835,2019-12-01,farzi cafe,66
836,2019-12-08,farzi cafe,50
837,2019-12-15,farzi cafe,41
838,2019-12-22,farzi cafe,50
839,2019-12-29,farzi cafe,40
840,2020-01-05,farzi cafe,58
841,2020-01-12,farzi cafe,58
842,2020-01-19,farzi cafe,65
843,2020-01-26,farzi cafe,48
844,2020-02-02,farzi cafe,32
845,2020-02-09,farzi cafe,37
846,2020-02-16,farzi cafe,53
847,2020-02-23,farzi cafe,56
848,2020-03-01,farzi cafe,26
849,2020-03-08,farzi cafe,35
850,2019-03-31,farzi cafe menu,0
851,2019-04-07,farzi cafe menu,0
852,2019-04-14,farzi cafe menu,0
853,2019-04-21,farzi cafe menu,0
854,2019-04-28,farzi cafe menu,48
855,2019-05-05,farzi cafe menu,48
856,2019-05-12,farzi cafe menu,50
857,2019-05-19,farzi cafe menu,0
858,2019-05-26,farzi cafe menu,48
859,2019-06-02,farzi cafe menu,0
860,2019-06-09,farzi cafe menu,0
861,2019-06-16,farzi cafe menu,0
862,2019-06-23,farzi cafe menu,0
863,2019-06-30,farzi cafe menu,49
864,2019-07-07,farzi cafe menu,0
865,2019-07-14,farzi cafe menu,48
866,2019-07-21,farzi cafe menu,49
867,2019-07-28,farzi cafe menu,49
868,2019-08-04,farzi cafe menu,0
869,2019-08-11,farzi cafe menu,0
870,2019-08-18,farzi cafe menu,49
871,2019-08-25,farzi cafe menu,48
872,2019-09-01,farzi cafe menu,0
873,2019-09-08,farzi cafe menu,46
874,2019-09-15,farzi cafe menu,47
875,2019-09-22,farzi cafe menu,45
876,2019-09-29,farzi cafe menu,45
877,2019-10-06,farzi cafe menu,0
878,2019-10-13,farzi cafe menu,67
879,2019-10-20,farzi cafe menu,44
880,2019-10-27,farzi cafe menu,45
881,2019-11-03,farzi cafe menu,44
882,2019-11-10,farzi cafe menu,44
883,2019-11-17,farzi cafe menu,87
884,2019-11-24,farzi cafe menu,42
885,2019-12-01,farzi cafe menu,0
886,2019-12-08,farzi cafe menu,44
887,2019-12-15,farzi cafe menu,0
888,2019-12-22,farzi cafe menu,100
889,2019-12-29,farzi cafe menu,68
890,2020-01-05,farzi cafe menu,42
891,2020-01-12,farzi cafe menu,41
892,2020-01-19,farzi cafe menu,43
893,2020-01-26,farzi cafe menu,42
894,2020-02-02,farzi cafe menu,43
895,2020-02-09,farzi cafe menu,41
896,2020-02-16,farzi cafe menu,83
897,2020-02-23,farzi cafe menu,40
898,2020-03-01,farzi cafe menu,41
899,2020-03-08,farzi cafe menu,0
900,2019-03-31,the ivy cafe richmond,0
901,2019-04-07,the ivy cafe richmond,85
902,2019-04-14,the ivy cafe richmond,67
903,2019-04-21,the ivy cafe richmond,0
904,2019-04-28,the ivy cafe richmond,0
905,2019-05-05,the ivy cafe richmond,56
906,2019-05-12,the ivy cafe richmond,85
907,2019-05-19,the ivy cafe richmond,43
908,2019-05-26,the ivy cafe richmond,82
909,2019-06-02,the ivy cafe richmond,100
910,2019-06-09,the ivy cafe richmond,41
911,2019-06-16,the ivy cafe richmond,42
912,2019-06-23,the ivy cafe richmond,42
913,2019-06-30,the ivy cafe richmond,84
914,2019-07-07,the ivy cafe richmond,0
915,2019-07-14,the ivy cafe richmond,42
916,2019-07-21,the ivy cafe richmond,86
917,2019-07-28,the ivy cafe richmond,64
918,2019-08-04,the ivy cafe richmond,0
919,2019-08-11,the ivy cafe richmond,0
920,2019-08-18,the ivy cafe richmond,0
921,2019-08-25,the ivy cafe richmond,42
922,2019-09-01,the ivy cafe richmond,61
923,2019-09-08,the ivy cafe richmond,0
924,2019-09-15,the ivy cafe richmond,41
925,2019-09-22,the ivy cafe richmond,39
926,2019-09-29,the ivy cafe richmond,39
927,2019-10-06,the ivy cafe richmond,39
928,2019-10-13,the ivy cafe richmond,39
929,2019-10-20,the ivy cafe richmond,58
930,2019-10-27,the ivy cafe richmond,39
931,2019-11-03,the ivy cafe richmond,0
932,2019-11-10,the ivy cafe richmond,38
933,2019-11-17,the ivy cafe richmond,38
934,2019-11-24,the ivy cafe richmond,36
935,2019-12-01,the ivy cafe richmond,38
936,2019-12-08,the ivy cafe richmond,0
937,2019-12-15,the ivy cafe richmond,40
938,2019-12-22,the ivy cafe richmond,43
939,2019-12-29,the ivy cafe richmond,39
940,2020-01-05,the ivy cafe richmond,36
941,2020-01-12,the ivy cafe richmond,36
942,2020-01-19,the ivy cafe richmond,0
943,2020-01-26,the ivy cafe richmond,36
944,2020-02-02,the ivy cafe richmond,0
945,2020-02-09,the ivy cafe richmond,0
946,2020-02-16,the ivy cafe richmond,36
947,2020-02-23,the ivy cafe richmond,0
948,2020-03-01,the ivy cafe richmond,0
949,2020-03-08,the ivy cafe richmond,40
950,2019-03-31,cafe helen,34
951,2019-04-07,cafe helen,49
952,2019-04-14,cafe helen,0
953,2019-04-21,cafe helen,0
954,2019-04-28,cafe helen,32
955,2019-05-05,cafe helen,33
956,2019-05-12,cafe helen,66
957,2019-05-19,cafe helen,49
958,2019-05-26,cafe helen,63
959,2019-06-02,cafe helen,31
960,2019-06-09,cafe helen,32
961,2019-06-16,cafe helen,33
962,2019-06-23,cafe helen,32
963,2019-06-30,cafe helen,32
964,2019-07-07,cafe helen,0
965,2019-07-14,cafe helen,48
966,2019-07-21,cafe helen,0
967,2019-07-28,cafe helen,66
968,2019-08-04,cafe helen,32
969,2019-08-11,cafe helen,48
970,2019-08-18,cafe helen,33
971,2019-08-25,cafe helen,44
972,2019-09-01,cafe helen,63
973,2019-09-08,cafe helen,62
974,2019-09-15,cafe helen,47
975,2019-09-22,cafe helen,60
976,2019-09-29,cafe helen,30
977,2019-10-06,cafe helen,45
978,2019-10-13,cafe helen,45
979,2019-10-20,cafe helen,30
980,2019-10-27,cafe helen,30
981,2019-11-03,cafe helen,57
982,2019-11-10,cafe helen,0
983,2019-11-17,cafe helen,58
984,2019-11-24,cafe helen,28
985,2019-12-01,cafe helen,29
986,2019-12-08,cafe helen,30
987,2019-12-15,cafe helen,0
988,2019-12-22,cafe helen,100
989,2019-12-29,cafe helen,0
990,2020-01-05,cafe helen,42
991,2020-01-12,cafe helen,55
992,2020-01-19,cafe helen,0
993,2020-01-26,cafe helen,28
994,2020-02-02,cafe helen,0
995,2020-02-09,cafe helen,69
996,2020-02-16,cafe helen,0
997,2020-02-23,cafe helen,27
998,2020-03-01,cafe helen,27
999,2020-03-08,cafe helen,62
1000,2019-03-31,cafe rouge portsmouth,0
1001,2019-04-07,cafe rouge portsmouth,49
1002,2019-04-14,cafe rouge portsmouth,0
1003,2019-04-21,cafe rouge portsmouth,100
1004,2019-04-28,cafe rouge portsmouth,0
1005,2019-05-05,cafe rouge portsmouth,49
1006,2019-05-12,cafe rouge portsmouth,50
1007,2019-05-19,cafe rouge portsmouth,0
1008,2019-05-26,cafe rouge portsmouth,0
1009,2019-06-02,cafe rouge portsmouth,47
1010,2019-06-09,cafe rouge portsmouth,95
1011,2019-06-16,cafe rouge portsmouth,74
1012,2019-06-23,cafe rouge portsmouth,98
1013,2019-06-30,cafe rouge portsmouth,98
1014,2019-07-07,cafe rouge portsmouth,0
1015,2019-07-14,cafe rouge portsmouth,0
1016,2019-07-21,cafe rouge portsmouth,50
1017,2019-07-28,cafe rouge portsmouth,67
1018,2019-08-04,cafe rouge portsmouth,49
1019,2019-08-11,cafe rouge portsmouth,49
1020,2019-08-18,cafe rouge portsmouth,75
1021,2019-08-25,cafe rouge portsmouth,0
1022,2019-09-01,cafe rouge portsmouth,71
1023,2019-09-08,cafe rouge portsmouth,47
1024,2019-09-15,cafe rouge portsmouth,0
1025,2019-09-22,cafe rouge portsmouth,0
1026,2019-09-29,cafe rouge portsmouth,45
1027,2019-10-06,cafe rouge portsmouth,45
1028,2019-10-13,cafe rouge portsmouth,45
1029,2019-10-20,cafe rouge portsmouth,45
1030,2019-10-27,cafe rouge portsmouth,45
1031,2019-11-03,cafe rouge portsmouth,44
1032,2019-11-10,cafe rouge portsmouth,66
1033,2019-11-17,cafe rouge portsmouth,66
1034,2019-11-24,cafe rouge portsmouth,0
1035,2019-12-01,cafe rouge portsmouth,0
1036,2019-12-08,cafe rouge portsmouth,45
1037,2019-12-15,cafe rouge portsmouth,46
1038,2019-12-22,cafe rouge portsmouth,50
1039,2019-12-29,cafe rouge portsmouth,0
1040,2020-01-05,cafe rouge portsmouth,43
1041,2020-01-12,cafe rouge portsmouth,83
1042,2020-01-19,cafe rouge portsmouth,0
1043,2020-01-26,cafe rouge portsmouth,42
1044,2020-02-02,cafe rouge portsmouth,43
1045,2020-02-09,cafe rouge portsmouth,0
1046,2020-02-16,cafe rouge portsmouth,42
1047,2020-02-23,cafe rouge portsmouth,41
1048,2020-03-01,cafe rouge portsmouth,41
1049,2020-03-08,cafe rouge portsmouth,46
1050,2019-03-31,windmill cafe,73
1051,2019-04-07,windmill cafe,36
1052,2019-04-14,windmill cafe,38
1053,2019-04-21,windmill cafe,73
1054,2019-04-28,windmill cafe,0
1055,2019-05-05,windmill cafe,36
1056,2019-05-12,windmill cafe,0
1057,2019-05-19,windmill cafe,36
1058,2019-05-26,windmill cafe,36
1059,2019-06-02,windmill cafe,51
1060,2019-06-09,windmill cafe,34
1061,2019-06-16,windmill cafe,72
1062,2019-06-23,windmill cafe,0
1063,2019-06-30,windmill cafe,36
1064,2019-07-07,windmill cafe,0
1065,2019-07-14,windmill cafe,35
1066,2019-07-21,windmill cafe,0
1067,2019-07-28,windmill cafe,36
1068,2019-08-04,windmill cafe,35
1069,2019-08-11,windmill cafe,53
1070,2019-08-18,windmill cafe,0
1071,2019-08-25,windmill cafe,36
1072,2019-09-01,windmill cafe,69
1073,2019-09-08,windmill cafe,35
1074,2019-09-15,windmill cafe,34
1075,2019-09-22,windmill cafe,33
1076,2019-09-29,windmill cafe,100
1077,2019-10-06,windmill cafe,0
1078,2019-10-13,windmill cafe,99
1079,2019-10-20,windmill cafe,66
1080,2019-10-27,windmill cafe,33
1081,2019-11-03,windmill cafe,32
1082,2019-11-10,windmill cafe,32
1083,2019-11-17,windmill cafe,42
1084,2019-11-24,windmill cafe,31
1085,2019-12-01,windmill cafe,32
1086,2019-12-08,windmill cafe,0
1087,2019-12-15,windmill cafe,34
1088,2019-12-22,windmill cafe,36
1089,2019-12-29,windmill cafe,33
1090,2020-01-05,windmill cafe,31
1091,2020-01-12,windmill cafe,61
1092,2020-01-19,windmill cafe,95
1093,2020-01-26,windmill cafe,31
1094,2020-02-02,windmill cafe,47
1095,2020-02-09,windmill cafe,46
1096,2020-02-16,windmill cafe,31
1097,2020-02-23,windmill cafe,59
1098,2020-03-01,windmill cafe,30
1099,2020-03-08,windmill cafe,0
1100,2019-03-31,ikea cafe menu,0
1101,2019-04-07,ikea cafe menu,39
1102,2019-04-14,ikea cafe menu,41
1103,2019-04-21,ikea cafe menu,40
1104,2019-04-28,ikea cafe menu,58
1105,2019-05-05,ikea cafe menu,0
1106,2019-05-12,ikea cafe menu,40
1107,2019-05-19,ikea cafe menu,39
1108,2019-05-26,ikea cafe menu,38
1109,2019-06-02,ikea cafe menu,37
1110,2019-06-09,ikea cafe menu,0
1111,2019-06-16,ikea cafe menu,0
1112,2019-06-23,ikea cafe menu,0
1113,2019-06-30,ikea cafe menu,0
1114,2019-07-07,ikea cafe menu,0
1115,2019-07-14,ikea cafe menu,0
1116,2019-07-21,ikea cafe menu,40
1117,2019-07-28,ikea cafe menu,40
1118,2019-08-04,ikea cafe menu,77
1119,2019-08-11,ikea cafe menu,39
1120,2019-08-18,ikea cafe menu,40
1121,2019-08-25,ikea cafe menu,59
1122,2019-09-01,ikea cafe menu,37
1123,2019-09-08,ikea cafe menu,38
1124,2019-09-15,ikea cafe menu,38
1125,2019-09-22,ikea cafe menu,36
1126,2019-09-29,ikea cafe menu,54
1127,2019-10-06,ikea cafe menu,36
1128,2019-10-13,ikea cafe menu,36
1129,2019-10-20,ikea cafe menu,0
1130,2019-10-27,ikea cafe menu,36
1131,2019-11-03,ikea cafe menu,34
1132,2019-11-10,ikea cafe menu,35
1133,2019-11-17,ikea cafe menu,35
1134,2019-11-24,ikea cafe menu,33
1135,2019-12-01,ikea cafe menu,35
1136,2019-12-08,ikea cafe menu,71
1137,2019-12-15,ikea cafe menu,37
1138,2019-12-22,ikea cafe menu,100
1139,2019-12-29,ikea cafe menu,36
1140,2020-01-05,ikea cafe menu,33
1141,2020-01-12,ikea cafe menu,33
1142,2020-01-19,ikea cafe menu,51
1143,2020-01-26,ikea cafe menu,34
1144,2020-02-02,ikea cafe menu,34
1145,2020-02-09,ikea cafe menu,83
1146,2020-02-16,ikea cafe menu,67
1147,2020-02-23,ikea cafe menu,64
1148,2020-03-01,ikea cafe menu,33
1149,2020-03-08,ikea cafe menu,37
1150,2019-03-31,folk cafe,41
1151,2019-04-07,folk cafe,60
1152,2019-04-14,folk cafe,64
1153,2019-04-21,folk cafe,41
1154,2019-04-28,folk cafe,79
1155,2019-05-05,folk cafe,0
1156,2019-05-12,folk cafe,61
1157,2019-05-19,folk cafe,0
1158,2019-05-26,folk cafe,0
1159,2019-06-02,folk cafe,0
1160,2019-06-09,folk cafe,39
1161,2019-06-16,folk cafe,40
1162,2019-06-23,folk cafe,40
1163,2019-06-30,folk cafe,40
1164,2019-07-07,folk cafe,0
1165,2019-07-14,folk cafe,39
1166,2019-07-21,folk cafe,81
1167,2019-07-28,folk cafe,40
1168,2019-08-04,folk cafe,92
1169,2019-08-11,folk cafe,79
1170,2019-08-18,folk cafe,41
1171,2019-08-25,folk cafe,41
1172,2019-09-01,folk cafe,77
1173,2019-09-08,folk cafe,38
1174,2019-09-15,folk cafe,39
1175,2019-09-22,folk cafe,37
1176,2019-09-29,folk cafe,0
1177,2019-10-06,folk cafe,55
1178,2019-10-13,folk cafe,55
1179,2019-10-20,folk cafe,37
1180,2019-10-27,folk cafe,37
1181,2019-11-03,folk cafe,53
1182,2019-11-10,folk cafe,36
1183,2019-11-17,folk cafe,71
1184,2019-11-24,folk cafe,0
1185,2019-12-01,folk cafe,0
1186,2019-12-08,folk cafe,36
1187,2019-12-15,folk cafe,38
1188,2019-12-22,folk cafe,82
1189,2019-12-29,folk cafe,37
1190,2020-01-05,folk cafe,35
1191,2020-01-12,folk cafe,68
1192,2020-01-19,folk cafe,0
1193,2020-01-26,folk cafe,35
1194,2020-02-02,folk cafe,70
1195,2020-02-09,folk cafe,0
1196,2020-02-16,folk cafe,52
1197,2020-02-23,folk cafe,100
1198,2020-03-01,folk cafe,34
1199,2020-03-08,folk cafe,38
1200,2019-03-31,cafe saffron,51
1201,2019-04-07,cafe saffron,34
1202,2019-04-14,cafe saffron,53
1203,2019-04-21,cafe saffron,34
1204,2019-04-28,cafe saffron,44
1205,2019-05-05,cafe saffron,50
1206,2019-05-12,cafe saffron,68
1207,2019-05-19,cafe saffron,56
1208,2019-05-26,cafe saffron,66
1209,2019-06-02,cafe saffron,32
1210,2019-06-09,cafe saffron,97
1211,2019-06-16,cafe saffron,100
1212,2019-06-23,cafe saffron,33
1213,2019-06-30,cafe saffron,0
1214,2019-07-07,cafe saffron,99
1215,2019-07-14,cafe saffron,33
1216,2019-07-21,cafe saffron,51
1217,2019-07-28,cafe saffron,51
1218,2019-08-04,cafe saffron,66
1219,2019-08-11,cafe saffron,32
1220,2019-08-18,cafe saffron,34
1221,2019-08-25,cafe saffron,33
1222,2019-09-01,cafe saffron,48
1223,2019-09-08,cafe saffron,32
1224,2019-09-15,cafe saffron,54
1225,2019-09-22,cafe saffron,31
1226,2019-09-29,cafe saffron,46
1227,2019-10-06,cafe saffron,41
1228,2019-10-13,cafe saffron,31
1229,2019-10-20,cafe saffron,0
1230,2019-10-27,cafe saffron,61
1231,2019-11-03,cafe saffron,44
1232,2019-11-10,cafe saffron,75
1233,2019-11-17,cafe saffron,30
1234,2019-11-24,cafe saffron,38
1235,2019-12-01,cafe saffron,59
1236,2019-12-08,cafe saffron,60
1237,2019-12-15,cafe saffron,42
1238,2019-12-22,cafe saffron,86
1239,2019-12-29,cafe saffron,62
1240,2020-01-05,cafe saffron,29
1241,2020-01-12,cafe saffron,43
1242,2020-01-19,cafe saffron,29
1243,2020-01-26,cafe saffron,67
1244,2020-02-02,cafe saffron,44
1245,2020-02-09,cafe saffron,43
1246,2020-02-16,cafe saffron,85
1247,2020-02-23,cafe saffron,28
1248,2020-03-01,cafe saffron,70
1249,2020-03-08,cafe saffron,63
